Stock,Date,40 Percent Rule,Net Income Growth,ROE,ROA,Positive Cash Flow,Cash Flow Margin,PER,Capital ratio,profit loss
TEBE.JK,2022-12-31,True,False,True,True,True,True,True,True,True
KEJU.JK,2022-12-31,False,False,True,True,False,False,False,True,False
PSGO.JK,2022-12-31,False,True,True,True,True,True,True,True,False
IFII.JK,2022-12-31,False,True,False,True,False,False,False,True,True
PMJS.JK,2022-12-31,True,False,True,True,False,False,True,True,True
UCID.JK,2022-12-31,False,False,False,False,True,False,False,True,False
AMAR.JK,2022-12-31,False,False,False,False,False,False,True,True,True
AMOR.JK,2023-06-30,False,False,True,True,True,True,False,True,False
TRIN.JK,2022-12-31,True,False,False,False,False,False,False,True,False
DMND.JK,2022-12-31,False,False,False,True,False,False,False,True,True
CARE.JK,2022-12-31,False,False,False,False,False,False,True,True,True
CSMI.JK,2022-12-31,False,False,False,False,False,False,True,False,True
TECH.JK,2022-12-31,False,False,False,False,False,False,False,True,False
BBSI.JK,2022-12-31,True,True,False,False,False,False,False,True,True
VICI.JK,2022-12-31,False,False,True,True,True,False,False,True,True
FAPA.JK,2022-12-31,True,True,True,True,True,True,False,True,True
DCII.JK,2022-12-31,True,True,True,True,True,True,False,True,False
BANK.JK,2022-12-31,True,False,False,False,False,False,True,True,True
EDGE.JK,2022-12-31,True,True,True,True,False,False,True,True,False
TAPG.JK,2022-12-31,True,True,True,True,True,True,True,True,True
ADCP.JK,2022-12-31,False,False,False,False,True,True,True,True,False
ARCI.JK,2022-12-31,False,False,False,False,False,False,False,True,True
MASB.JK,2022-12-31,True,False,False,False,False,False,True,False,False
BMHS.JK,2022-12-31,False,False,False,False,False,False,False,True,False
BUKA.JK,2022-12-31,False,False,False,True,False,False,True,True,False
TCID.JK,2022-12-31,False,False,False,False,True,False,False,True,False
TELE.JK,2022-12-31,True,False,False,False,False,False,True,False,True
TFCO.JK,2022-12-31,False,False,False,False,False,False,False,True,True
TGKA.JK,2022-12-31,False,False,True,True,True,False,True,True,False
TINS.JK,2022-12-31,False,False,True,True,True,True,True,True,False
TIRT.JK,2022-12-31,False,False,True,False,False,False,True,False,True
MKTR.JK,2022-12-31,True,True,True,True,True,False,False,True,True
OMED.JK,2022-12-31,False,False,True,True,True,False,False,True,False
BSBK.JK,2022-12-31,False,False,False,False,True,False,False,True,False
BSSR.JK,2022-12-31,True,True,True,True,True,True,False,True,True
BSWD.JK,2022-12-31,False,False,False,False,False,False,False,True,False
BTEK.JK,2022-12-31,False,False,False,False,True,True,True,False,True
BTEL.JK,2022-12-31,False,False,False,False,False,False,True,False,True
BTPN.JK,2022-12-31,False,False,False,False,False,False,True,False,True
BUDI.JK,2022-12-31,False,True,False,False,False,False,True,True,True
MCOL.JK,2022-12-31,True,True,True,True,True,True,False,True,True
RSGK.JK,2022-12-31,False,False,False,False,True,True,False,True,True
CMNT.JK,2022-12-31,False,False,False,False,True,False,True,False,False
GTSI.JK,2022-12-31,False,False,False,False,True,True,False,True,True
MTEL.JK,2022-12-31,True,True,False,False,False,False,False,True,True
CMRY.JK,2022-12-31,True,True,True,True,False,False,False,True,False
PORT.JK,2022-12-31,False,False,False,False,True,True,False,True,True
CARS.JK,2022-12-31,False,False,True,False,True,False,True,False,False
MINA.JK,2022-12-31,True,False,False,False,False,False,True,True,False
CLEO.JK,2022-12-31,False,True,True,True,False,False,False,True,True
TAMU.JK,2022-12-31,False,False,False,False,True,True,True,True,True
WIKA.JK,2022-12-31,False,False,False,False,False,False,True,False,False
WINS.JK,2022-12-31,True,True,False,False,False,False,False,True,True
WOMF.JK,2022-12-31,True,False,True,False,False,False,True,False,True
WSKT.JK,2022-12-31,True,False,False,False,False,False,True,False,False
WTON.JK,2022-12-31,True,False,False,False,False,False,True,True,False
YPAS.JK,2022-12-31,False,False,False,False,False,False,True,True,False
ZBRA.JK,2022-12-31,False,False,False,False,False,False,True,True,False
IMJS.JK,2022-12-31,False,False,False,False,False,False,False,False,True
IMPC.JK,2022-12-31,True,True,True,True,True,False,False,True,True
INAF.JK,2022-12-31,True,False,False,False,False,False,True,False,False
INAI.JK,2022-12-31,False,False,False,False,True,False,True,False,False
INCO.JK,2022-12-31,True,True,False,True,True,True,False,True,False
INDF.JK,2022-12-31,False,False,False,False,True,False,True,True,True
INDR.JK,2022-12-31,False,False,False,False,False,False,False,True,False
WMPP.JK,2022-12-31,False,False,False,False,False,False,True,True,False
RMKE.JK,2022-12-31,True,True,True,True,True,False,True,True,True
AVIA.JK,2022-12-31,False,False,True,True,True,True,False,True,True
DRMA.JK,2022-12-31,True,False,True,True,False,False,True,True,True
ADMR.JK,2022-12-31,True,False,True,True,True,True,False,True,False
ASLC.JK,2022-12-31,True,False,False,False,False,False,False,True,True
CAMP.JK,2022-12-31,False,False,True,True,True,False,False,True,True
IPCM.JK,2022-12-31,False,False,True,True,True,True,True,True,True
PCAR.JK,2022-12-31,True,False,False,False,True,False,False,True,False
BOSS.JK,2022-12-31,True,False,False,True,False,False,True,False,False
HELI.JK,2022-12-31,False,False,False,False,True,True,True,False,False
NETV.JK,2022-12-31,False,False,True,False,False,False,True,False,False
ENAK.JK,2022-12-31,False,False,True,True,False,False,False,True,True
STAA.JK,2022-12-31,False,True,True,True,True,True,True,True,False
JSMR.JK,2022-12-31,True,False,True,False,False,False,True,False,True
JSPT.JK,2022-12-31,True,False,False,False,True,True,True,True,True
JTPE.JK,2022-12-31,True,False,True,True,True,False,True,True,True
KAEF.JK,2022-12-31,False,False,False,False,False,False,True,True,False
KARW.JK,2022-12-31,False,False,False,True,True,True,False,False,False
KBLI.JK,2022-12-31,False,False,False,False,False,False,False,True,True
KBLV.JK,2022-12-31,False,False,True,False,False,False,True,False,False
WIRG.JK,2022-12-31,True,True,False,False,False,False,False,True,False
GOTO.JK,2022-12-31,True,False,False,False,False,False,True,True,True
TLDN.JK,2022-12-31,False,True,True,True,True,True,True,True,False
MTMH.JK,2022-12-31,False,False,False,False,True,True,False,True,False
IBOS.JK,2022-12-31,True,False,False,False,False,False,False,True,True
ARKO.JK,2022-12-31,False,False,True,True,False,False,False,True,True
ASRI.JK,2022-12-31,True,False,True,False,True,True,True,True,True
ASRM.JK,2022-12-31,True,False,True,True,True,False,True,True,False
ASSA.JK,2022-12-31,False,False,False,False,False,False,False,True,True
ATIC.JK,2022-12-31,False,False,True,False,True,False,True,False,False
AUTO.JK,2022-12-31,True,False,True,True,True,False,True,True,True
BABP.JK,2022-12-31,True,False,False,False,True,True,False,False,False
BACA.JK,2022-12-31,False,False,False,False,False,False,False,False,True
KINO.JK,2022-12-31,False,False,False,False,False,False,True,True,False
MKNT.JK,2022-12-31,False,False,True,False,True,False,True,False,True
POWR.JK,2022-12-31,False,False,True,True,True,True,False,True,True
JARR.JK,2022-12-31,True,False,False,False,False,False,False,True,False
ELPI.JK,2022-12-31,False,False,False,True,True,True,True,True,True
PRAY.JK,2022-12-31,False,False,False,False,False,False,False,True,True
CBUT.JK,2022-12-31,False,False,True,True,True,False,False,False,True
BELI.JK,2022-12-31,True,False,False,False,False,False,True,True,False
